iso,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
466,17.967779260802537,15.751752643272045,13.58514096687856,10.969252145510875,8.68732876583412,7.029221963430501,5.788898801720742,4.929051356235129,4.074357023305804,3.2054089673925485,2.363620307272013,1.758518736015251,1.3945553626911191,1.08856832086158,0.6976388570528611,0.4506658910036829,0.18438274206835253,0.06009760290226555,0.012269800084667723,0.001454876792792276,3.560887255085989e-05
470,4.917615855541628,4.82360528275837,4.587216378730902,4.782504042000473,5.901547768270751,7.005604301778481,7.4904172797790975,7.313068832088942,6.974721601540503,6.2532926408341964,5.739186513343142,6.576198521263647,6.817356077533745,6.332316020854906,6.12272240085745,3.642796156012136,2.5571329954402597,1.4203771322687886,0.5656529874470907,0.16031754682362345,0.016349664831870947
104,8.346669954765087,8.461168089315688,9.106499344199774,9.385362926761863,8.737563377708478,8.099083766984002,7.612961186610773,7.2810866385685715,6.90543224919217,6.3101903432264805,5.5101762365737486,4.5394760725524534,3.692568077273964,2.7221399066881187,1.5457423942401634,0.9612803097365028,0.5164470729824258,0.2061599222964713,0.05135680132167346,0.008246766950954698,0.0003885620506395528
499,5.871768250348732,5.9894456581972895,6.289132913367772,6.277826964846463,6.657770530647082,6.849971655509339,6.872583552551959,7.28628572520494,6.7641419899743305,6.450123250762753,6.1720924603654845,6.777199564322885,6.352987636706433,5.734345242265777,3.658350159557189,2.539538972082269,2.1373019866621656,0.9934903214711108,0.2791454613782429,0.044427600527398615,0.002070103250380581
496,11.739829825813615,10.814482107277579,8.24397875954292,6.669672196717937,7.320522416520578,8.763424890377735,9.4692180185454,7.6367852073350635,6.79614630688777,6.070695275840067,5.131115731717375,4.339156496130742,2.815607010615888,1.7499564363508733,1.0596353800083471,0.7446438415883091,0.403142039820586,0.17571188583781425,0.04681929550292915,0.00883675444922835,0.0006201231192440947
508,16.623268958685202,14.706433762212615,13.038257898798339,11.282668604533029,9.229678032136093,7.570140106829197,6.261092365574268,5.176924105653146,4.0754009338655015,3.173870892562459,2.492135705663065,1.9687122223992108,1.522947853297843,1.1867301906935979,0.8385616789121981,0.5061015029189019,0.2479875300183169,0.08211145587852853,0.015336209594381462,0.0016070582525355708,3.2931521568351856e-05
478,15.003434830038335,13.328996616432786,11.55645196750909,10.132406124404703,8.981710441507682,8.043401933448044,7.1929693923389015,6.0877473679744805,4.978327095251848,3.9867671211749274,3.1781181992519607,2.494466598183661,1.8788708126063236,1.3084614369897056,0.8880179119371004,0.5469875689866114,0.2776146966975474,0.10453638411939642,0.02625010026079961,0.004264536490180408,0.0001988643959151485
474,4.794744872283036,4.949182148115998,6.2419286553039885,6.571306086692567,6.24459136695628,4.394805582108708,4.5668167548468,4.62379878420586,5.278559579504575,7.119558415899585,8.315115947778901,8.521742371996794,7.334172975074357,6.252579501913158,4.992850619213595,3.6524415734495697,2.971586203958387,1.963217301235232,0.8496712882465245,0.30328285719611137,0.058047114019975664
480,5.102428190002127,5.565934455409672,6.59163404664204,7.511164318287428,7.529594304031756,7.991604117605362,6.824529208376981,7.025053754125088,7.7332692746934235,6.437341986500429,6.868320114675466,7.042617373018185,5.777721770223758,4.803374105082424,3.285026817992077,1.820157993809415,1.1860562193325823,0.6037001740609764,0.22659431190781856,0.06552883820205249,0.008348626020934573
454,15.444478609083125,14.60319287157677,13.421014659707673,11.300925859322374,9.56538249376716,8.030265909442763,6.6669161019302,5.118438447930049,4.174977298528058,3.239154880403127,2.4745892745985936,1.883889352091724,1.43475020436156,1.0613917800595078,0.7997424196193968,0.4706811214580819,0.22224252536992825,0.07225391636625285,0.014187748956612654,0.001497685190652641,2.6840236391624385e-05
458,8.201246649860504,7.755716321006062,7.73800728386657,8.491029471274443,8.997890408603324,9.106852004562533,9.112160333828811,8.181653406224374,6.328799229315723,5.828968072371308,5.139073062423042,4.501957743758496,3.6958804328879915,2.7811764265485444,1.9356027672045035,1.0859132747324247,0.6968621921102515,0.30340732453663466,0.09265475900325976,0.0221222118243097,0.003026624056891268
175,13.426863495808805,13.363741907849993,12.84524314961695,10.757722062122165,8.894508046123846,6.7957152464935575,6.3568699206847175,5.899238407983378,5.5002197983866425,4.418511157116397,3.2706751379845427,2.492551276897123,1.90003494230762,1.4724613286342818,1.050147847290844,0.7420543822538164,0.4426025631873396,0.23595450736982115,0.09693672436530867,0.031936517717252866,0.006011579805600538
516,13.405323019542005,12.538584515522802,10.961931013692393,9.74678936743042,9.795215439899557,9.016429587368172,7.678298545133259,6.187713567798908,5.0964432492932525,4.132892688144111,3.209590286563689,2.6457552623266003,1.9772108827175043,1.3859958853873524,0.9555329994820656,0.6762412388094883,0.3796716327443632,0.15838693073307772,0.04594062835234297,0.0059730834419712935,8.017561667075562e-05
540,7.088443746551797,7.675168696685482,7.670571093097937,7.670924754912362,8.09637991766753,6.932125224575253,7.389056288814384,7.241579312198504,7.046357990635037,7.37703178712388,6.330192816421225,5.724370128308506,4.33094257946781,3.435470865339728,2.7638670797436657,1.7371868324633253,0.9375574700448444,0.3833694068384048,0.13792810762636334,0.028646606968552393,0.002829294515412582
562,19.91394173641748,16.466943812415227,13.461270757028132,10.820876009873396,8.547286765371759,6.6683614520856285,5.178119988491131,4.110130622740551,3.4872240534494026,2.8586548531600418,2.352612976030469,2.021293294299502,1.5165598281202737,1.1513329983515308,0.7800402896195523,0.4333414168820791,0.17241424427963806,0.04954802123435146,0.00905591972517021,0.0009738009368136608,1.715948787336847e-05
